node_id,donors_cm3,acceptors_cm3
694,0,0
695,0,0
696,0,0
697,0,0
698,0,0
699,0,0
700,0,0
701,0,0
702,0,0
703,0,0
704,0,0
705,2.5287472413812857e+20,1.5000000000000023e+18
706,2.5287186796508227e+20,1.5000000000000023e+18
707,3.405419674999284e+20,1.5000000000000023e+18
708,3.4053901740949786e+20,1.5000000000000023e+18
709,2.528248498427461e+20,1.5000000000000023e+18
710,2.5272014826307269e+20,1.5000000000000023e+18
711,3.4049045305464042e+20,1.5000000000000023e+18
712,3.4038230711166442e+20,1.5000000000000023e+18
713,2.5233809143570353e+20,1.5000000000000023e+18
714,3.3998766818355832e+20,1.5000000000000023e+18
715,2.5172696875694627e+20,1.5000000000000023e+18
716,3.3935637516801481e+20,1.5000000000000023e+18
717,2.4982639358302988e+20,1.5000000000000023e+18
718,3.3739271753950108e+20,1.5000000000000023e+18
719,2.4704353442296883e+20,1.5000000000000023e+18
720,3.3451651142769666e+20,1.5000000000000023e+18
721,2.3898741692615324e+20,1.5000000000000023e+18
722,3.2618332532872321e+20,1.5000000000000023e+18
723,2.2797067491338469e+20,1.5000000000000023e+18
724,3.1477002380699697e+20,1.5000000000000023e+18
725,0,0
726,0,0
727,0,0
728,0,0
729,0,0
730,0,0
731,0,0
732,0,0
733,0,0
734,0,0
735,0,0
736,0,0
737,0,0
738,0,0
739,4.9083964949101766e+20,1.5000000000000023e+18
740,4.9083653838759186e+20,1.5000000000000023e+18
741,6.6858767887712689e+20,1.5000000000000023e+18
742,6.6858437735331765e+20,1.5000000000000023e+18
743,4.907853231547699e+20,1.5000000000000023e+18
744,4.9067127215763587e+20,1.5000000000000023e+18
745,6.6853002708655276e+20,1.5000000000000023e+18
746,6.6840899253700212e+20,1.5000000000000023e+18
747,4.9025506233824897e+20,1.5000000000000023e+18
748,4.8958918907644582e+20,1.5000000000000023e+18
749,6.6796727212180177e+20,1.5000000000000023e+18
750,6.6726050288244975e+20,1.5000000000000023e+18
751,4.8751738219700892e+20,1.5000000000000023e+18
752,4.8448114104896743e+20,1.5000000000000023e+18
753,6.6506079438818509e+20,1.5000000000000023e+18
754,6.6183528942751318e+20,1.5000000000000023e+18
755,4.7567294550450943e+20,1.5000000000000023e+18
756,4.6357977801822739e+20,1.5000000000000023e+18
757,6.5246532877958342e+20,1.5000000000000023e+18
758,6.3956812470507379e+20,1.5000000000000023e+18
759,0,0
760,0,0
761,0,0
762,0,0
763,0,0
764,0,0
765,0,0
766,0,0
767,0,0
768,0,0
769,0,0
770,0,0
771,0,0
772,0,0
773,0,0
774,0,0
775,0,0
776,0,0
777,0,0
778,0,0
779,0,0
780,0,0
